Genotype,Model,Estimate,Std. Error,t value,Pr(>|t|),VolumetricComponent,Significance,SigPos,adjusted_p
Genotype16pDuplication...8,model4,-0.065845387,0.080377044,-0.819206383,0.41390263035655994,L.ctx_superiorfrontal, ,-0.246222431,0.5366703596996074
Genotype16pDeletion...1,model1,1.1940845663082285,0.16883893069820996,7.0723295946631355,4.564452240814044e-11,L.ctx_superiorparietal,***,1.4629234970064384,4.6557412856303246e-10
Genotype16pDuplication...2,model1,-0.577239387,0.15217411167254635,-3.793282449,2.1085726123820658e-4,L.ctx_superiorparietal,***,-0.829413499,0.000379543
Genotype16pDeletion...3,model2,0.39844213331781553,0.12012538135020294,3.3168854811476725,0.001129542,L.ctx_superiorparietal,**,0.6185675146680184,0.005858301
Genotype16pDuplication...4,model2,-0.165472998,0.10111413843310811,-1.636497137,0.10372594250339917,L.ctx_superiorparietal, ,-0.366587137,0.1867066965061185
Genotype16pDeletion...5,model3,0.3625079691829413,0.12266281082858045,2.955320905612876,0.003608295,L.ctx_superiorparietal,**,0.5851707800115218,0.016479676191125132
Genotype16pDuplication...6,model3,-0.193657823,0.10390166272864863,-1.863856819,0.064221227,L.ctx_superiorparietal, ,-0.397559485,0.13552893511601566
Genotype16pDeletion...7,model4,0.36428985123285146,0.12245603284815065,2.9748624282527785,0.00339174,L.ctx_superiorparietal,**,0.5867458840810021,0.013838299700216751
Genotype16pDuplication...8,model4,-0.208289004,0.10486696335008193,-1.986221376,0.048738357,L.ctx_superiorparietal,*,-0.413155968,0.1021502555812035
Genotype16pDeletion...1,model1,1.0846112299095834,0.16061658794564296,6.752797103849855,2.579924871123945e-10,L.ctx_superiortemporal,***,1.3452278178552264,1.928675357449074e-9
Genotype16pDuplication...2,model1,-0.65925824,0.14476333443613051,-4.55404155,1.0417280249801373e-5,L.ctx_superiortemporal,***,-0.904021574,2.7203189027012925e-5
Genotype16pDeletion...3,model2,0.284702616,0.10409575051056606,2.7350070933410655,0.006950997,L.ctx_superiortemporal,**,0.4887983665436261,0.021927888745682186
Genotype16pDuplication...4,model2,-0.245283988,0.087621384,-2.799362179,0.005758948,L.ctx_superiortemporal,**,-0.432905371,0.018747214910521805
Genotype16pDeletion...5,model3,0.26017649468762805,0.10650169148352545,2.442932981,0.015684397,L.ctx_superiortemporal,*,0.46667818617115353,0.048973731
Genotype16pDuplication...6,model3,-0.272358491,0.09021237,-3.019081439,0.002962706,L.ctx_superiortemporal,**,-0.46257086,0.014390285590218729
Genotype16pDeletion...7,model4,0.24711971316826384,0.10458758287875253,2.3628016478279985,0.019354729,L.ctx_superiortemporal,*,0.4517072960470163,0.049769302975543675
Genotype16pDuplication...8,model4,-0.285007999,0.089565062,-3.182133648,0.001760488,L.ctx_superiortemporal,**,-0.474573061,0.008162263
Genotype16pDeletion...1,model1,0.9131300266324848,0.17373546578072704,5.2558642677192555,4.6793392855859635e-7,L.ctx_supramarginal,***,1.1868654924132118,1.6845621428109468e-6
Genotype16pDuplication...2,model1,-0.348609112,0.15658734666150376,-2.226291715,0.027400312,L.ctx_supramarginal,*,-0.605196459,0.032372569
Genotype16pDeletion...3,model2,0.099961415,0.12481905566820375,0.8008505939001739,0.42442076480853164,L.ctx_supramarginal, ,0.3247804705301436,0.536664273
Genotype16pDuplication...4,model2,0.072227546,0.10506498403639208,0.6874559271835892,0.49280335303930334,L.ctx_supramarginal, ,0.27729253,0.6080557501210759
Genotype16pDeletion...5,model3,0.040345944,0.12757114606203973,0.3162622985425145,0.7522261966347689,L.ctx_supramarginal, ,0.2679170899433233,0.8279899862238823
Genotype16pDuplication...6,model3,0.019231980275841876,0.10805927324271652,0.1779762134124677,0.8589725562339625,L.ctx_supramarginal, ,0.22729125351855842,0.9032494921223111
Genotype16pDeletion...7,model4,0.020544973,0.12193342666750032,0.1684933585475224,0.8664106671996806,L.ctx_supramarginal, ,0.2424783992459155,0.904852096
Genotype16pDuplication...8,model4,0.060414600475413534,0.10441942212309523,0.5785762767791758,0.5636989363253233,L.ctx_supramarginal, ,0.26483402259850874,0.665991793
Genotype16pDeletion...1,model1,1.1866608630751925,0.1767231398175471,6.7148018324047865,3.161372584371571e-10,L.ctx_frontalpole,***,1.4633840028927396,2.3032857400421447e-9
Genotype16pDuplication...2,model1,-0.316242716,0.15928012989958806,-1.985449889,0.048814024,L.ctx_frontalpole,*,-0.575522846,0.055528220195250534
Genotype16pDeletion...3,model2,0.3716715215176338,0.12955033528023913,2.8689352344295047,0.00468206,L.ctx_frontalpole,**,0.6012218567978729,0.017472079
Genotype16pDuplication...4,model2,0.10553621903042201,0.10904748345724641,0.9678005918568398,0.33462306246131357,L.ctx_frontalpole, ,0.3145837024876684,0.46159474675373274
Genotype16pDeletion...5,model3,0.31395277181668324,0.13227363888130778,2.373509751995259,0.018837316,L.ctx_frontalpole,*,0.546226411,0.054379422
Genotype16pDuplication...6,model3,0.055696169,0.11204252472367508,0.4970984815390349,0.6198194651374203,L.ctx_frontalpole, ,0.26773869363161373,0.7239112837101168
Genotype16pDeletion...7,model4,0.3907456062580606,0.1324857241701555,2.9493412117083193,0.003668602,L.ctx_frontalpole,**,0.6232313304282161,0.014579120236501526
Genotype16pDuplication...8,model4,0.11741537625511567,0.1134560319963083,1.0348976091366935,0.3022980966398755,L.ctx_frontalpole, ,0.33087140825142397,0.42432668610918306
Genotype16pDeletion...1,model1,0.7145682413383286,0.16954834,4.214539892204218,4.1840629645316686e-5,L.ctx_temporalpole,***,0.9841165810420506,8.769337446210209e-5
Genotype16pDuplication...2,model1,-0.384992763,0.1528135002589338,-2.519363552,0.012744024,L.ctx_temporalpole,*,-0.637806263,0.016316617060021965
Genotype16pDeletion...3,model2,0.069035176,0.14802043825128056,0.4663894847501021,0.641579127,L.ctx_temporalpole, ,0.31705561417977957,0.7352929316164049
Genotype16pDuplication...4,model2,-0.050912015,0.12459447717078177,-0.408621761,0.6833705460833865,L.ctx_temporalpole, ,-0.275506492,0.7687918643438099
Genotype16pDeletion...5,model3,0.11036419096710325,0.15193319335377972,0.7263994689436813,0.46868242781891123,L.ctx_temporalpole, ,0.362297384,0.5901926868830735
Genotype16pDuplication...6,model3,-0.01728374,0.12869517098537592,-0.134299831,0.8933385972407414,L.ctx_temporalpole, ,-0.245978911,0.9242503878188985
Genotype16pDeletion...7,model4,0.07507975,0.14572987608216903,0.515198063,0.6071346752514796,L.ctx_temporalpole, ,0.3208096259281489,0.7037242826778514
Genotype16pDuplication...8,model4,-0.005897884,0.12479784963368258,-0.047259498,0.9623660906301835,L.ctx_temporalpole, ,-0.230695733,0.9718944677651359
Genotype16pDeletion...1,model1,1.1722151959985079,0.15282028168029274,7.670547280176054,1.6119328633983913e-12,L.ctx_transversetemporal,***,1.4250354776788008,2.242052073635944e-11
Genotype16pDuplication...2,model1,-0.757575751,0.13773654283450995,-5.500179803,1.4855069537476308e-7,L.ctx_transversetemporal,***,-0.995312294,5.903443218789286e-7
Genotype16pDeletion...3,model2,0.47349058779879366,0.11327534871367156,4.179996735,4.813510267602022e-5,L.ctx_transversetemporal,***,0.6867659365124652,3.914293173871157e-4
Genotype16pDuplication...4,model2,-0.395966947,0.095348203,-4.152851682,5.358093079500631e-5,L.ctx_transversetemporal,***,-0.59131515,4.204042262377418e-4
Genotype16pDeletion...5,model3,0.42289952845241857,0.1160706433598283,3.6434667389703024,3.6571941484648483e-4,L.ctx_transversetemporal,***,0.6389701718122468,0.002543412
Genotype16pDuplication...6,model3,-0.444057327,0.09831776,-4.516552512,1.2334984110237393e-5,L.ctx_transversetemporal,***,-0.642375088,1.2175823024944007e-4
Genotype16pDeletion...7,model4,0.46480101522726897,0.11459921623701426,4.055883019880056,7.825666290503079e-5,L.ctx_transversetemporal,***,0.6794002314642832,5.986634712234855e-4
Genotype16pDuplication...8,model4,-0.442859228,0.098138667,-4.512586555,1.244255044840997e-5,L.ctx_transversetemporal,***,-0.640997895,1.1767838775720613e-4
Genotype16pDeletion...1,model1,1.3341462662013885,0.1444135338888078,9.238374204100731,1.5435218250411836e-16,L.ctx_insula,***,1.5785598000901964,7.871961307710037e-15
Genotype16pDuplication...2,model1,-0.722926264,0.1301595617914884,-5.554154103,1.1478266557965971e-7,L.ctx_insula,***,-0.953085826,4.621512587812614e-7
Genotype16pDeletion...3,model2,0.5636607263597176,0.07889499,7.144442541461097,3.128417334844809e-11,L.ctx_insula,***,0.7425557168489888,2.393239261156279e-9
Genotype16pDuplication...4,model2,-0.324179245,0.066408938,-4.881560453,2.553591410918263e-6,L.ctx_insula,***,-0.490588183,3.125595886963954e-5
Genotype16pDeletion...5,model3,0.5065984618484244,0.078748079,6.433153237007205,1.4562608313409572e-9,L.ctx_insula,***,0.6853465412403745,8.912316287806658e-8
Genotype16pDuplication...6,model3,-0.373861247,0.066703643,-5.604810001,9.225193895086248e-8,L.ctx_insula,***,-0.540564891,2.5662812108149017e-6
Genotype16pDeletion...7,model4,0.528017792,0.077985735,6.7706971157284155,2.3806033506825785e-10,L.ctx_insula,***,0.7060035266577576,1.676800157147925e-8
Genotype16pDuplication...8,model4,-0.375446156,0.066784192,-5.621781798,8.359858867012928e-8,L.ctx_insula,***,-0.542230348,2.095938962101601e-6
Genotype16pDeletion...1,model1,0.581715743,0.19458194216142075,2.9895669494647445,0.003238152,R.ctx_bankssts,**,0.8762976854098647,0.004608719
Genotype16pDuplication...2,model1,-0.425243059,0.17537622439021358,-2.424747484,0.016439605640203962,R.ctx_bankssts,*,-0.700619283,0.020701725620997584
Genotype16pDeletion...3,model2,-0.16106435,0.16959475982407243,-0.949701216,0.3437144954953665,R.ctx_bankssts, ,-0.43065911,0.4653833434583281
Genotype16pDuplication...4,model2,-0.040834355,0.1427544106801873,-0.286046186,0.7752174434510081,R.ctx_bankssts, ,-0.283588765,0.8473228910295977
Genotype16pDeletion...5,model3,-0.078741294,0.17259599387149063,-0.456217388,0.6488681599470312,R.ctx_bankssts, ,-0.351337287,0.743646655
Genotype16pDuplication...6,model3,0.030041916,0.14619761786327118,0.20548840877854396,0.8374584539663403,R.ctx_bankssts, ,0.2762395337252084,0.8894686511107934
Genotype16pDeletion...7,model4,-0.175051804,0.1639029946432836,-1.068020778,0.2871402224883222,R.ctx_bankssts, ,-0.438954798,0.4086739910764028
Genotype16pDuplication...8,model4,-0.050715914,0.14036065788232394,-0.361325705,0.7183386829868879,R.ctx_bankssts, ,-0.291076572,0.7850415606928131
Genotype16pDeletion...1,model1,0.6104063488600964,0.1838910519074201,3.319391251116478,0.001118655,R.ctx_caudalanteriorcingulate,**,0.8942974007675165,0.001720143
Genotype16pDuplication...2,model1,-0.381867554,0.16574055138124874,-2.304007987,0.022516678537219774,R.ctx_caudalanteriorcingulate,*,-0.647608106,0.027450612081232076
Genotype16pDeletion...3,model2,-0.253777772,0.13135847307181694,-1.931948251,0.055155192,R.ctx_caudalanteriorcingulate, ,-0.485136245,0.11720478354097162
Genotype16pDuplication...4,model2,0.065371004,0.110569462,0.5912211476129065,0.5552171260490043,R.ctx_caudalanteriorcingulate, ,0.2759404667723667,0.6579107451830339
Genotype16pDeletion...5,model3,-0.221757846,0.13565660357523343,-1.634699968,0.10412828247949775,R.ctx_caudalanteriorcingulate, ,-0.457414449,0.19428813682150192
Genotype16pDuplication...6,model3,0.093994185,0.11490806852033893,0.817994649,0.4146079063992517,R.ctx_caudalanteriorcingulate, ,0.3089022537537911,0.5495151064919508
Genotype16pDeletion...7,model4,-0.279474048,0.13317417042768198,-2.098560454,0.037446145820980103,R.ctx_caudalanteriorcingulate,*,-0.512648218,0.080693807
Genotype16pDuplication...8,model4,0.09746695,0.11404559272906578,0.854631446,0.3940492070760324,R.ctx_caudalanteriorcingulate, ,0.31151254251320604,0.5175066839710983
Genotype16pDeletion...1,model1,0.8141187560983233,0.19213785849197196,4.237159519149837,3.8229004842396276e-5,R.ctx_caudalmiddlefrontal,***,1.1062566145902952,8.180472364876406e-5
Genotype16pDuplication...2,model1,-0.171053689,0.1731733778090744,-0.987759728,0.32477107727419663,R.ctx_caudalmiddlefrontal, ,-0.444227066,0.33348976391243007
Genotype16pDeletion...3,model2,-0.014341094,0.15204662022030282,-0.094320376,0.9249741716760067,R.ctx_caudalmiddlefrontal, ,-0.266387715,0.9454398751970203
Genotype16pDuplication...4,model2,0.2576965977987722,0.12798346887592166,2.013514714533998,0.045758083556173744,R.ctx_caudalmiddlefrontal,*,0.4856800666746939,0.099304777
Genotype16pDeletion...5,model3,0.001276845,0.15634926787990475,0.008166618,0.9934944885130207,R.ctx_caudalmiddlefrontal, ,0.2576261125762218,0.9934944885130207
Genotype16pDuplication...6,model3,0.2666819075911498,0.13243581155034093,2.0136691463530605,0.045763500559954165,R.ctx_caudalmiddlefrontal,*,0.4991177191414907,0.1060881149344392
Genotype16pDeletion...7,model4,0.020344614634835043,0.15024214170951816,0.13541217133452357,0.8924583626203539,R.ctx_caudalmiddlefrontal, ,0.27058675634435325,0.9226089829791496
Genotype16pDuplication...8,model4,0.28136624780240244,0.1286619924052831,2.1868637547295515,0.030222779,R.ctx_caudalmiddlefrontal,*,0.5100282402076856,0.069016198
Genotype16pDeletion...1,model1,1.3076095708347328,0.15805526594900196,8.273116134,4.951661228196149e-14,R.ctx_cuneus,***,1.565664836783735,1.0101388905520143e-12
Genotype16pDuplication...2,model1,-0.540868533,0.14245482123994782,-3.796772399,2.081565759100305e-4,R.ctx_cuneus,***,-0.783323355,3.76898888925854e-4
Genotype16pDeletion...3,model2,0.6321349137347642,0.12615647309539127,5.010721195865908,1.4383327118826914e-6,R.ctx_cuneus,***,0.8582913868301554,2.0005900447095615e-5
Genotype16pDuplication...4,model2,-0.191292205,0.10619073955413107,-1.801401948,0.073546356,R.ctx_cuneus, ,-0.397482945,0.14329917931337696
Genotype16pDeletion...5,model3,0.6157811884345874,0.13058687317830714,4.715490718533261,5.311671661085868e-6,R.ctx_cuneus,***,0.8463680616128945,7.002601312237977e-5
Genotype16pDuplication...6,model3,-0.20728873,0.1106137480635646,-1.873987036,0.062802305,R.ctx_cuneus, ,-0.417902478,0.13345489863715532
Genotype16pDeletion...7,model4,0.5704682592424061,0.126281475,4.517434250464205,1.2193100124645066e-5,R.ctx_cuneus,***,0.796749734,1.1767838775720613e-4
Genotype16pDuplication...8,model4,-0.218218941,0.10814293486872137,-2.017875154,0.045296608,R.ctx_cuneus,*,-0.426361876,0.095591462
Genotype16pDeletion...1,model1,1.1910985115314947,0.1486661349075926,8.011902053,2.270161957449339e-13,R.ctx_entorhinal,***,1.4397646464390874,3.656155573576304e-12
Genotype16pDuplication...2,model1,-0.317159094,0.13399242059754224,-2.366992792,0.019136853465155174,R.ctx_entorhinal,*,-0.551151514,0.023856626285295644
Genotype16pDeletion...3,model2,0.5491174389502095,0.11747128550646366,4.674482249706847,6.2758584817229375e-6,R.ctx_entorhinal,***,0.7665887244566731,6.401375651357395e-5
Genotype16pDuplication...4,model2,0.015083402461241055,0.098880084,0.15254237069622306,0.8789537994019453,R.ctx_entorhinal, ,0.21396348667914367,0.9204954964146802
Genotype16pDeletion...5,model3,0.5514964481905466,0.1211539578940173,4.552029977204566,1.0633513944873142e-5,R.ctx_entorhinal,***,0.7726504060845638,1.0846184223770604e-4
Genotype16pDuplication...6,model3,0.020730774,0.10262358726588103,0.20200789105999778,0.8401737465942615,R.ctx_entorhinal, ,0.2233543617024733,0.8894686511107934
Genotype16pDeletion...7,model4,0.5630585122246946,0.11795189131080215,4.773628518944563,4.093765637090603e-6,R.ctx_entorhinal,***,0.7810104035354968,4.818047249806633e-5
Genotype16pDuplication...8,model4,0.039687706,0.10100977775836495,0.3929095489537169,0.6949158893250493,R.ctx_entorhinal, ,0.2406974839773193,0.7649074177462774
Genotype16pDeletion...1,model1,1.2594348823002515,0.15580010787533982,8.083658603,1.496957694767037e-13,R.ctx_fusiform,***,1.5152349901755913,2.544828081103963e-12
Genotype16pDuplication...2,model1,-0.476717042,0.1404222528321668,-3.39488245,8.670385858051815e-4,R.ctx_fusiform,***,-0.717139295,0.001360584
Genotype16pDeletion...3,model2,0.4786998245444831,0.09973485,4.799724708719837,3.654659009819322e-6,R.ctx_fusiform,***,0.678434675,4.141946877795232e-5
Genotype16pDuplication...4,model2,-0.072665621,0.083950647,-0.865575477,0.38803539982670454,R.ctx_fusiform, ,-0.256616268,0.5052716270083898
Genotype16pDeletion...5,model3,0.4842977244385912,0.10308176349480475,4.698190135862387,5.721079503462399e-6,R.ctx_fusiform,***,0.687379488,7.002601312237977e-5
Genotype16pDuplication...6,model3,-0.069597519,0.087315516,-0.79708077,0.4266156077733332,R.ctx_fusiform, ,-0.256913035,0.5578819486266665
Genotype16pDeletion...7,model4,0.44706412424071423,0.095025853,4.70465786,5.514171435578607e-6,R.ctx_fusiform,***,0.6420899768274541,6.249394293655754e-5
Genotype16pDuplication...8,model4,-0.076000934,0.081376739,-0.933939289,0.3517603030703995,R.ctx_fusiform, ,-0.257377672,0.48052969973009935
Genotype16pDeletion...1,model1,0.1767074186110121,0.18306707636609051,0.9652605051584447,0.3358801786165845,R.ctx_inferiorparietal, ,0.45977449497710265,0.3437435941694811
Genotype16pDuplication...2,model1,-0.374935053,0.16499790425879177,-2.272362516,0.024404615830530586,R.ctx_inferiorparietal,*,-0.639932957,0.029400836
Genotype16pDeletion...3,model2,-0.614938303,0.14445181056232692,-4.25704808,3.541309899380936e-5,R.ctx_inferiorparietal,***,-0.859390113,3.0101134144737955e-4
Genotype16pDuplication...4,model2,0.03476293,0.12159062644330625,0.2859013989464297,0.7753281355826385,R.ctx_inferiorparietal, ,0.25635355664222026,0.8473228910295977
Genotype16pDeletion...5,model3,-0.617268735,0.14841211529268458,-4.15915327,5.257556932150147e-5,R.ctx_inferiorparietal,***,-0.86568085,4.3876667717950604e-4
Genotype16pDuplication...6,model3,0.038284908,0.1257126381160092,0.30454303075039885,0.7611201038184918,R.ctx_inferiorparietal, ,0.2639975459314867,0.834776888
Genotype16pDeletion...7,model4,-0.62459836,0.1430708192987611,-4.365658654,2.2822288180049058e-5,R.ctx_inferiorparietal,***,-0.86766918,1.9953200523128604e-4
