"","gene_name","gene_description","log2_fold_change","p_value","sample_type","data_source","ENSEMBL_ID","Present.in.the.16p11.2.Region"
"4600","TRIP11","thyroid hormone receptor interactor 11 [Source:HGNC Symbol;Acc:12305]",-0.199568965,0.771751656,"cortical organoid","Urresti et al. 2021","ENSG00000100815","No"
"4601","CAMK2N2","calcium/calmodulin-dependent protein kinase II inhibitor 2 [Source:HGNC Symbol;Acc:24197]",-0.035040001,0.989225322,"cortical organoid","Urresti et al. 2021","ENSG00000163888","No"
"4602","SFT2D2","SFT2 domain containing 2 [Source:HGNC Symbol;Acc:25140]",0.052066424,0.968973938,"cortical organoid","Urresti et al. 2021","ENSG00000213064","No"
"4603","SAMM50","SAMM50 sorting and assembly machinery component [Source:HGNC Symbol;Acc:24276]",0.008252943,0.997108109,"cortical organoid","Urresti et al. 2021","ENSG00000100347","No"
"4604","LSM14B","LSM14B, SCD6 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:15887]",-0.144807083,0.796478379,"cortical organoid","Urresti et al. 2021","ENSG00000149657","No"
"4605","USP31","ubiquitin specific peptidase 31 [Source:HGNC Symbol;Acc:20060]",-0.069314947,0.951723022,"cortical organoid","Urresti et al. 2021","ENSG00000103404","No"
"4606","COPS2","COP9 signalosome subunit 2 [Source:HGNC Symbol;Acc:30747]",0.070387824,0.91565484,"cortical organoid","Urresti et al. 2021","ENSG00000166200","No"
"4607","CCDC74A","coiled-coil domain containing 74A [Source:HGNC Symbol;Acc:25197]",-0.277364531,0.891487852,"cortical organoid","Urresti et al. 2021","ENSG00000163040","No"
"4608","ARL1","ADP-ribosylation factor-like 1 [Source:HGNC Symbol;Acc:692]",0.13348734,0.911492964,"cortical organoid","Urresti et al. 2021","ENSG00000120805","No"
"4609","PPARA","peroxisome proliferator-activated receptor alpha [Source:HGNC Symbol;Acc:9232]",0.337572663,0.699913531,"cortical organoid","Urresti et al. 2021","ENSG00000186951","No"
"4610","MAN1B1","mannosidase, alpha, class 1B, member 1 [Source:HGNC Symbol;Acc:6823]",0.059402386,0.968863923,"cortical organoid","Urresti et al. 2021","ENSG00000177239","No"
"4611","NCLN","nicalin [Source:HGNC Symbol;Acc:26923]",-0.212575692,0.876556979,"cortical organoid","Urresti et al. 2021","ENSG00000125912","No"
"4612","DPY19L1","dpy-19-like 1 (C. elegans) [Source:HGNC Symbol;Acc:22205]",0.15872484,0.928641581,"cortical organoid","Urresti et al. 2021","ENSG00000173852","No"
"4613","RN7SKP203","RNA, 7SK small nuclear pseudogene 203 [Source:HGNC Symbol;Acc:45927]",0.234507819,0.939778226,"cortical organoid","Urresti et al. 2021","ENSG00000200488","No"
"4614","UMPS","uridine monophosphate synthetase [Source:HGNC Symbol;Acc:12563]",-0.044827511,0.968973938,"cortical organoid","Urresti et al. 2021","ENSG00000114491","No"
"4615","CTD-3185P2.1","",-0.389327857,0.808046391,"cortical organoid","Urresti et al. 2021","ENSG00000261351","No"
"4616","MAP3K8","mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:6860]",0.296708467,0.915621622,"cortical organoid","Urresti et al. 2021","ENSG00000107968","No"
"4617","RPS18","ribosomal protein S18 [Source:HGNC Symbol;Acc:10401]",0.020534251,0.993001598,"cortical organoid","Urresti et al. 2021","ENSG00000231500","No"
"4618","PID1","phosphotyrosine interaction domain containing 1 [Source:HGNC Symbol;Acc:26084]",-0.096665403,0.970164295,"cortical organoid","Urresti et al. 2021","ENSG00000153823","No"
"4619","AC011747.7","",1.06301787,0.261644679,"cortical organoid","Urresti et al. 2021","ENSG00000235092","No"
"4620","TROAP","trophinin associated protein [Source:HGNC Symbol;Acc:12327]",-0.447466472,0.757863229,"cortical organoid","Urresti et al. 2021","ENSG00000135451","No"
"4621","NIPSNAP1","nipsnap homolog 1 (C. elegans) [Source:HGNC Symbol;Acc:7827]",-0.03120687,0.979998899,"cortical organoid","Urresti et al. 2021","ENSG00000184117","No"
"4622","CA5BP1","carbonic anhydrase VB pseudogene 1 [Source:HGNC Symbol;Acc:29544]",-0.038619346,0.98693441,"cortical organoid","Urresti et al. 2021","ENSG00000186312","No"
"4623","UBE2R2","ubiquitin-conjugating enzyme E2R 2 [Source:HGNC Symbol;Acc:19907]",0.033928362,0.968973938,"cortical organoid","Urresti et al. 2021","ENSG00000107341","No"
"4624","FBXL6","F-box and leucine-rich repeat protein 6 [Source:HGNC Symbol;Acc:13603]",-0.167265535,0.915621622,"cortical organoid","Urresti et al. 2021","ENSG00000182325","No"
"4625","PRX","periaxin [Source:HGNC Symbol;Acc:13797]",0.344341187,0.867049109,"cortical organoid","Urresti et al. 2021","ENSG00000105227","No"
"4626","RP5-1021I20.1","",1.033319724,0.436097733,"cortical organoid","Urresti et al. 2021","ENSG00000259065","No"
"4627","H3F3AP4","H3 histone, family 3A, pseudogene 4 [Source:HGNC Symbol;Acc:42980]",-0.89714342,0.235695656,"cortical organoid","Urresti et al. 2021","ENSG00000235655","No"
"4628","TGFBR3","transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:11774]",0.192104525,0.975943729,"cortical organoid","Urresti et al. 2021","ENSG00000069702","No"
"4629","OTUD5","OTU domain containing 5 [Source:HGNC Symbol;Acc:25402]",-0.0182713,0.985195189,"cortical organoid","Urresti et al. 2021","ENSG00000068308","No"
"4630","ATP13A1","ATPase type 13A1 [Source:HGNC Symbol;Acc:24215]",-0.124531475,0.902132715,"cortical organoid","Urresti et al. 2021","ENSG00000105726","No"
"4631","CLDND1","claudin domain containing 1 [Source:HGNC Symbol;Acc:1322]",-0.034804413,0.986401101,"cortical organoid","Urresti et al. 2021","ENSG00000080822","No"
"4632","AC091729.9","",0.446494588,0.831007116,"cortical organoid","Urresti et al. 2021","ENSG00000229043","No"
"4633","ACTG1","actin, gamma 1 [Source:HGNC Symbol;Acc:144]",-0.10967967,0.933223361,"cortical organoid","Urresti et al. 2021","ENSG00000184009","No"
"4634","FOXM1","forkhead box M1 [Source:HGNC Symbol;Acc:3818]",-0.05478211,0.988433791,"cortical organoid","Urresti et al. 2021","ENSG00000111206","No"
"4635","DMD","dystrophin [Source:HGNC Symbol;Acc:2928]",0.046550427,0.988363733,"cortical organoid","Urresti et al. 2021","ENSG00000198947","No"
"4636","RP11-488L18.10","",-0.146393167,0.966982737,"cortical organoid","Urresti et al. 2021","ENSG00000259865","No"
"4637","FRMD5","FERM domain containing 5 [Source:HGNC Symbol;Acc:28214]",-0.360837495,0.352748007,"cortical organoid","Urresti et al. 2021","ENSG00000171877","No"
"4638","ASCC3","activating signal cointegrator 1 complex subunit 3 [Source:HGNC Symbol;Acc:18697]",-0.041772623,0.968973938,"cortical organoid","Urresti et al. 2021","ENSG00000112249","No"
"4639","ARL15","ADP-ribosylation factor-like 15 [Source:HGNC Symbol;Acc:25945]",0.001582132,0.999297538,"cortical organoid","Urresti et al. 2021","ENSG00000185305","No"
"4640","MLH1","mutL homolog 1 [Source:HGNC Symbol;Acc:7127]",-0.108688884,0.901271511,"cortical organoid","Urresti et al. 2021","ENSG00000076242","No"
"4641","YBX1P10","Y box binding protein 1 pseudogene 10 [Source:HGNC Symbol;Acc:42432]",0.382769803,0.912658326,"cortical organoid","Urresti et al. 2021","ENSG00000213866","No"
"4642","ATP5L","ATP synthase, H+ transporting, mitochondrial Fo complex, subunit G [Source:HGNC Symbol;Acc:14247]",-0.03026182,0.984534482,"cortical organoid","Urresti et al. 2021","ENSG00000167283","No"
"4643","CEP78","centrosomal protein 78kDa [Source:HGNC Symbol;Acc:25740]",0.101519725,0.911492964,"cortical organoid","Urresti et al. 2021","ENSG00000148019","No"
"4644","CD55","CD55 molecule, decay accelerating factor for complement (Cromer blood group) [Source:HGNC Symbol;Acc:2665]",0.30384582,0.878402306,"cortical organoid","Urresti et al. 2021","ENSG00000196352","No"
"4645","CDK8","cyclin-dependent kinase 8 [Source:HGNC Symbol;Acc:1779]",0.034558041,0.982698049,"cortical organoid","Urresti et al. 2021","ENSG00000132964","No"
"4646","SLC36A1","solute carrier family 36 (proton/amino acid symporter), member 1 [Source:HGNC Symbol;Acc:18761]",0.131767611,0.925285827,"cortical organoid","Urresti et al. 2021","ENSG00000123643","No"
"4647","TEX30","testis expressed 30 [Source:HGNC Symbol;Acc:25188]",0.138950265,0.978651415,"cortical organoid","Urresti et al. 2021","ENSG00000151287","No"
"4648","EPB41L4A","erythrocyte membrane protein band 4.1 like 4A [Source:HGNC Symbol;Acc:13278]",0.17058583,0.937853789,"cortical organoid","Urresti et al. 2021","ENSG00000129595","No"
"4649","EIF4A3","eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:18683]",-0.013461994,0.992890015,"cortical organoid","Urresti et al. 2021","ENSG00000141543","No"
"4650","MRPL43","mitochondrial ribosomal protein L43 [Source:HGNC Symbol;Acc:14517]",-0.099273132,0.891487852,"cortical organoid","Urresti et al. 2021","ENSG00000055950","No"
"4651","STK3","serine/threonine kinase 3 [Source:HGNC Symbol;Acc:11406]",0.057386127,0.983895611,"cortical organoid","Urresti et al. 2021","ENSG00000104375","No"
"4652","KIAA1147","KIAA1147 [Source:HGNC Symbol;Acc:29472]",-0.008594734,0.997108109,"cortical organoid","Urresti et al. 2021","ENSG00000257093","No"
"4653","FASTK","Fas-activated serine/threonine kinase [Source:HGNC Symbol;Acc:24676]",-0.194243158,0.794802813,"cortical organoid","Urresti et al. 2021","ENSG00000164896","No"
"4654","IKZF2","IKAROS family zinc finger 2 (Helios) [Source:HGNC Symbol;Acc:13177]",0.082871529,0.966982737,"cortical organoid","Urresti et al. 2021","ENSG00000030419","No"
"4655","ODF2L","outer dense fiber of sperm tails 2-like [Source:HGNC Symbol;Acc:29225]",-0.127359773,0.910447639,"cortical organoid","Urresti et al. 2021","ENSG00000122417","No"
"4656","UBE4A","ubiquitination factor E4A [Source:HGNC Symbol;Acc:12499]",-0.09659724,0.876739263,"cortical organoid","Urresti et al. 2021","ENSG00000110344","No"
"4657","CHAC2","ChaC, cation transport regulator homolog 2 (E. coli) [Source:HGNC Symbol;Acc:32363]",-0.110965075,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000143942","No"
"4658","TMED1","transmembrane emp24 protein transport domain containing 1 [Source:HGNC Symbol;Acc:17291]",-0.195990669,0.817896665,"cortical organoid","Urresti et al. 2021","ENSG00000099203","No"
"4659","ATP6V0E2","ATPase, H+ transporting V0 subunit e2 [Source:HGNC Symbol;Acc:21723]",-0.291570716,0.584710081,"cortical organoid","Urresti et al. 2021","ENSG00000171130","No"
"4660","RAB31","RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:9771]",0.302369298,0.91126177,"cortical organoid","Urresti et al. 2021","ENSG00000168461","No"
"4661","ACHE","acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:108]",-0.069144793,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000087085","No"
"4662","AC117395.1","LOC646903 protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q96EG4]",0.255804483,0.901712446,"cortical organoid","Urresti et al. 2021","ENSG00000268175","No"
"4663","DET1","de-etiolated homolog 1 (Arabidopsis) [Source:HGNC Symbol;Acc:25477]",-0.087570375,0.946577494,"cortical organoid","Urresti et al. 2021","ENSG00000140543","No"
"4664","PSTPIP2","proline-serine-threonine phosphatase interacting protein 2 [Source:HGNC Symbol;Acc:9581]",0.433555693,0.836602066,"cortical organoid","Urresti et al. 2021","ENSG00000152229","No"
"4665","DNAJB6","DnaJ (Hsp40) homolog, subfamily B, member 6 [Source:HGNC Symbol;Acc:14888]",-0.02640605,0.968973938,"cortical organoid","Urresti et al. 2021","ENSG00000105993","No"
"4666","POLD1","polymerase (DNA directed), delta 1, catalytic subunit [Source:HGNC Symbol;Acc:9175]",-0.094783717,0.958240755,"cortical organoid","Urresti et al. 2021","ENSG00000062822","No"
"4667","TRIM9","tripartite motif containing 9 [Source:HGNC Symbol;Acc:16288]",-0.149152673,0.924939265,"cortical organoid","Urresti et al. 2021","ENSG00000100505","No"
"4668","THUMPD1","THUMP domain containing 1 [Source:HGNC Symbol;Acc:23807]",-0.081518009,0.917484946,"cortical organoid","Urresti et al. 2021","ENSG00000066654","No"
"4669","RP11-339B21.14","",-0.689244163,0.813312999,"cortical organoid","Urresti et al. 2021","ENSG00000273281","No"
"4670","C15orf41","chromosome 15 open reading frame 41 [Source:HGNC Symbol;Acc:26929]",0.106350832,0.979155264,"cortical organoid","Urresti et al. 2021","ENSG00000186073","No"
"4671","POLR1B","polymerase (RNA) I polypeptide B, 128kDa [Source:HGNC Symbol;Acc:20454]",-0.030881729,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000125630","No"
"4672","VKORC1L1","vitamin K epoxide reductase complex, subunit 1-like 1 [Source:HGNC Symbol;Acc:21492]",0.05826296,0.922743751,"cortical organoid","Urresti et al. 2021","ENSG00000196715","No"
"4673","RCOR2","REST corepressor 2 [Source:HGNC Symbol;Acc:27455]",-0.149990744,0.917484946,"cortical organoid","Urresti et al. 2021","ENSG00000167771","No"
"4674","ZFYVE1","zinc finger, FYVE domain containing 1 [Source:HGNC Symbol;Acc:13180]",-0.164483036,0.831184032,"cortical organoid","Urresti et al. 2021","ENSG00000165861","No"
"4675","SNORA57","small nucleolar RNA, H/ACA box 57 [Source:HGNC Symbol;Acc:32651]",0.247992116,0.967655137,"cortical organoid","Urresti et al. 2021","ENSG00000206597","No"
"4676","RP11-864N7.2","",-0.017249484,0.99744829,"cortical organoid","Urresti et al. 2021","ENSG00000227615","No"
"4677","IGDCC3","immunoglobulin superfamily, DCC subclass, member 3 [Source:HGNC Symbol;Acc:9700]",-0.326321969,0.915621622,"cortical organoid","Urresti et al. 2021","ENSG00000174498","No"
"4678","ARHGAP35","Rho GTPase activating protein 35 [Source:HGNC Symbol;Acc:4591]",0.042645002,0.964318892,"cortical organoid","Urresti et al. 2021","ENSG00000160007","No"
"4679","TSR2","TSR2, 20S rRNA accumulation, homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:25455]",-0.006755524,0.997542196,"cortical organoid","Urresti et al. 2021","ENSG00000158526","No"
"4680","RP11-38L15.3","",0.833093913,0.421198445,"cortical organoid","Urresti et al. 2021","ENSG00000231187","No"
"4681","PIH1D2","PIH1 domain containing 2 [Source:HGNC Symbol;Acc:25210]",-0.150402814,0.924971864,"cortical organoid","Urresti et al. 2021","ENSG00000150773","No"
"4682","BCAM","basal cell adhesion molecule (Lutheran blood group) [Source:HGNC Symbol;Acc:6722]",0.504762454,0.796478379,"cortical organoid","Urresti et al. 2021","ENSG00000187244","No"
"4683","TOM1L2","target of myb1-like 2 (chicken) [Source:HGNC Symbol;Acc:11984]",-0.066629634,0.923261679,"cortical organoid","Urresti et al. 2021","ENSG00000175662","No"
"4684","NOTCH3","notch 3 [Source:HGNC Symbol;Acc:7883]",0.188091812,0.949161536,"cortical organoid","Urresti et al. 2021","ENSG00000074181","No"
"4685","AES","amino-terminal enhancer of split [Source:HGNC Symbol;Acc:307]",0.062810867,0.943160948,"cortical organoid","Urresti et al. 2021","ENSG00000104964","No"
"4686","RSPH9","radial spoke head 9 homolog (Chlamydomonas) [Source:HGNC Symbol;Acc:21057]",-0.366991282,0.916507195,"cortical organoid","Urresti et al. 2021","ENSG00000172426","No"
"4687","MBNL2","muscleblind-like splicing regulator 2 [Source:HGNC Symbol;Acc:16746]",0.175349097,0.917484946,"cortical organoid","Urresti et al. 2021","ENSG00000139793","No"
"4688","PNPT1","polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:23166]",-0.014298744,0.997245739,"cortical organoid","Urresti et al. 2021","ENSG00000138035","No"
"4689","HSPE1","heat shock 10kDa protein 1 [Source:HGNC Symbol;Acc:5269]",-0.0691589,0.959069158,"cortical organoid","Urresti et al. 2021","ENSG00000115541","No"
"4690","WDR55","WD repeat domain 55 [Source:HGNC Symbol;Acc:25971]",-0.024659584,0.992461309,"cortical organoid","Urresti et al. 2021","ENSG00000120314","No"
"4691","AC004980.7","",0.11444689,0.968973938,"cortical organoid","Urresti et al. 2021","ENSG00000205485","No"
"4692","DCAF12","DDB1 and CUL4 associated factor 12 [Source:HGNC Symbol;Acc:19911]",0.076301186,0.919511524,"cortical organoid","Urresti et al. 2021","ENSG00000198876","No"
"4693","AHNAK2","AHNAK nucleoprotein 2 [Source:HGNC Symbol;Acc:20125]",-0.048714886,0.988433791,"cortical organoid","Urresti et al. 2021","ENSG00000185567","No"
"4694","ADAM23","ADAM metallopeptidase domain 23 [Source:HGNC Symbol;Acc:202]",-0.105617258,0.915621622,"cortical organoid","Urresti et al. 2021","ENSG00000114948","No"
"4695","ACER2","alkaline ceramidase 2 [Source:HGNC Symbol;Acc:23675]",0.160769332,0.926780478,"cortical organoid","Urresti et al. 2021","ENSG00000177076","No"
"4696","ASCC1","activating signal cointegrator 1 complex subunit 1 [Source:HGNC Symbol;Acc:24268]",-0.05572604,0.960226453,"cortical organoid","Urresti et al. 2021","ENSG00000138303","No"
"4697","BTG1","B-cell translocation gene 1, anti-proliferative [Source:HGNC Symbol;Acc:1130]",-0.350814241,0.685825037,"cortical organoid","Urresti et al. 2021","ENSG00000133639","No"
"4698","UCP2","uncoupling protein 2 (mitochondrial, proton carrier) [Source:HGNC Symbol;Acc:12518]",0.054008476,0.997108109,"cortical organoid","Urresti et al. 2021","ENSG00000175567","No"
"4699","SLC30A9","solute carrier family 30 (zinc transporter), member 9 [Source:HGNC Symbol;Acc:1329]",0.096975611,0.911492964,"cortical organoid","Urresti et al. 2021","ENSG00000014824","No"
"4700","DYNC1I2","dynein, cytoplasmic 1, intermediate chain 2 [Source:HGNC Symbol;Acc:2964]",-0.003162017,0.99915002,"cortical organoid","Urresti et al. 2021","ENSG00000077380","No"
"4701","RP11-613D13.5","",-0.486997655,0.912658326,"cortical organoid","Urresti et al. 2021","ENSG00000246250","No"
"4702","SDAD1","SDA1 domain containing 1 [Source:HGNC Symbol;Acc:25537]",0.106239206,0.819909161,"cortical organoid","Urresti et al. 2021","ENSG00000198301","No"
"4703","ECSIT","ECSIT signalling integrator [Source:HGNC Symbol;Acc:29548]",-0.212159973,0.810009179,"cortical organoid","Urresti et al. 2021","ENSG00000130159","No"
"4704","ZNF620","zinc finger protein 620 [Source:HGNC Symbol;Acc:28742]",-0.129195894,0.894993809,"cortical organoid","Urresti et al. 2021","ENSG00000177842","No"
"4705","DDX24","DEAD (Asp-Glu-Ala-Asp) box helicase 24 [Source:HGNC Symbol;Acc:13266]",-0.029950303,0.982228575,"cortical organoid","Urresti et al. 2021","ENSG00000089737","No"
"4706","MINK1","misshapen-like kinase 1 [Source:HGNC Symbol;Acc:17565]",-0.200808322,0.7367847,"cortical organoid","Urresti et al. 2021","ENSG00000141503","No"
"4707","SPRY1","sprouty homolog 1, antagonist of FGF signaling (Drosophila) [Source:HGNC Symbol;Acc:11269]",-0.047305318,0.993001598,"cortical organoid","Urresti et al. 2021","ENSG00000164056","No"
"4708","UBL4A","ubiquitin-like 4A [Source:HGNC Symbol;Acc:12505]",-0.05884234,0.96818497,"cortical organoid","Urresti et al. 2021","ENSG00000102178","No"
"4709","CKMT1B","creatine kinase, mitochondrial 1B [Source:HGNC Symbol;Acc:1995]",-0.301642826,0.815073593,"cortical organoid","Urresti et al. 2021","ENSG00000237289","No"
