ENSEMBL ID,HGNC Symbol,Gene Biotype,Description,log2(FC) DUP vs DEL,"P value, DUP vs DEL","FDR-adjusted P value, DUP vs DEL",log2(FC) DUP vs CTL,"P value, DUP vs CTL","FDR-adjusted P value, DUP vs CTL",log2(FC) DEL vs CTL,"P value, DEL vs CTL","FDR-adjusted P value, DEL vs CTL"
ENSG00000215039,CD27-AS1,antisense,CD27 antisense RNA 1 [Source:HGNC Symbol;Acc:43896],0.431836641,0.071999156,0.596144145,-0.112109102,0.624986367,0.999945608,-0.543945742,0.028514934,0.373876087
ENSG00000234964,FABP5P7,pseudogene,fatty acid binding protein 5 pseudogene 7 [Source:HGNC Symbol;Acc:31070],-0.507317244,0.072034338,0.596144145,-0.374789684,0.185659797,0.999945608,0.13252756,0.624143155,0.936664613
ENSG00000144655,CSRNP1,protein_coding,cysteine-serine-rich nuclear protein 1 [Source:HGNC Symbol;Acc:14300],0.501968111,0.07205276,0.596144145,-0.179297592,0.474628533,0.999945608,-0.681265703,0.024285717,0.355861932
ENSG00000070081,NUCB2,protein_coding,nucleobindin 2 [Source:HGNC Symbol;Acc:8044],-0.15354423,0.072057063,0.596144145,-0.243238703,0.005303272,0.545673912,-0.089694473,0.293934356,0.824637932
ENSG00000107242,PIP5K1B,protein_coding,"phosphatidylinositol-4-phosphate 5-kinase, type I, beta [Source:HGNC Symbol;Acc:8995]",0.776386395,0.072214095,0.596144145,-0.763297586,0.053677791,0.999945608,-1.539683981,0.001713382,0.121067056
ENSG00000102805,CLN5,protein_coding,"ceroid-lipofuscinosis, neuronal 5 [Source:HGNC Symbol;Acc:2076]",0.264533129,0.072236899,0.596144145,-0.066951344,0.623601846,0.999945608,-0.331484473,0.033033425,0.400086667
ENSG00000125944,HNRNPR,protein_coding,heterogeneous nuclear ribonucleoprotein R [Source:HGNC Symbol;Acc:5047],-0.103930291,0.072247451,0.596144145,0.011956283,0.828896732,0.999945608,0.115886574,0.050159196,0.466104919
ENSG00000257742,RP11-350F4.2,lincRNA,,0.588486595,0.072334631,0.596144145,0.162168507,0.596674961,0.999945608,-0.426318088,0.203309939,0.742018057
ENSG00000142634,EFHD2,protein_coding,"EF-hand domain family, member D2 [Source:HGNC Symbol;Acc:28670]",-0.257975438,0.072360951,0.596144145,0.062671644,0.649344752,0.999945608,0.320647082,0.030063595,0.38220069
ENSG00000111554,MDM1,protein_coding,Mdm1 nuclear protein homolog (mouse) [Source:HGNC Symbol;Acc:29917],0.245193315,0.072456802,0.596144145,0.144288688,0.260981918,0.999945608,-0.100904627,0.467032351,0.890642214
ENSG00000186687,LYRM7,protein_coding,LYR motif containing 7 [Source:HGNC Symbol;Acc:28072],0.15705124,0.072499635,0.596144145,0.105322678,0.213737592,0.999945608,-0.051728562,0.551499565,0.917421391
ENSG00000258315,C17orf49,protein_coding,chromosome 17 open reading frame 49 [Source:HGNC Symbol;Acc:28737],0.221197116,0.072594627,0.596144145,0.007866573,0.946417755,0.999945608,-0.213330543,0.089813194,0.566407928
ENSG00000127946,HIP1,protein_coding,huntingtin interacting protein 1 [Source:HGNC Symbol;Acc:4913],-0.243706829,0.072614455,0.596144145,0.028404667,0.827497571,0.999945608,0.272111496,0.049514542,0.464138373
ENSG00000171861,RNMTL1,protein_coding,RNA methyltransferase like 1 [Source:HGNC Symbol;Acc:18485],-0.13075182,0.072630317,0.596144145,-0.081929163,0.245117041,0.999945608,0.048822657,0.499910253,0.901333209
ENSG00000084207,GSTP1,protein_coding,glutathione S-transferase pi 1 [Source:HGNC Symbol;Acc:4638],0.16238529,0.0726715,0.596144145,0.00269142,0.975181775,0.999945608,-0.15969387,0.082430224,0.552799146
ENSG00000078549,ADCYAP1R1,protein_coding,adenylate cyclase activating polypeptide 1 (pituitary) receptor type I [Source:HGNC Symbol;Acc:242],0.630925523,0.072693468,0.596144145,-0.696499316,0.047324874,0.999945608,-1.327424839,0.000548428,0.06999034
ENSG00000117643,MAN1C1,protein_coding,"mannosidase, alpha, class 1C, member 1 [Source:HGNC Symbol;Acc:19080]",0.381033719,0.072743844,0.596144145,-0.337835803,0.094977043,0.999945608,-0.718869522,0.002101713,0.127094981
ENSG00000205929,C21orf62,protein_coding,chromosome 21 open reading frame 62 [Source:HGNC Symbol;Acc:1305],-0.624414649,0.072752213,0.596144145,-0.152242801,0.625478287,0.999945608,0.472171848,0.197100214,0.73361561
ENSG00000142669,SH3BGRL3,protein_coding,SH3 domain binding glutamic acid-rich protein like 3 [Source:HGNC Symbol;Acc:15568],0.267346091,0.072752681,0.596144145,-0.14622583,0.305653516,0.999945608,-0.413571921,0.00872491,0.234524927
ENSG00000101888,NXT2,protein_coding,nuclear transport factor 2-like export factor 2 [Source:HGNC Symbol;Acc:18151],0.166534882,0.072756016,0.596144145,0.07289654,0.408640024,0.999945608,-0.093638342,0.317114536,0.833028768
ENSG00000120948,TARDBP,protein_coding,TAR DNA binding protein [Source:HGNC Symbol;Acc:11571],-0.152249964,0.072795328,0.596144145,-0.123788496,0.135049438,0.999945608,0.028461468,0.734783075,0.959043813
ENSG00000186577,C6orf1,protein_coding,chromosome 6 open reading frame 1 [Source:HGNC Symbol;Acc:1340],0.23821156,0.072851192,0.596144145,0.070255334,0.576384818,0.999945608,-0.167956225,0.212264254,0.753936809
ENSG00000163743,RCHY1,protein_coding,"ring finger and CHY zinc finger domain containing 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:17479]",-0.117381503,0.072927639,0.596144145,-0.062727815,0.322596347,0.999945608,0.054653688,0.399984583,0.866253933
ENSG00000230699,RP11-54O7.1,lincRNA,,-0.372340539,0.073012685,0.596144145,-0.302317234,0.142123254,0.999945608,0.070023306,0.729500132,0.959043813
ENSG00000122008,POLK,protein_coding,polymerase (DNA directed) kappa [Source:HGNC Symbol;Acc:9183],0.156840013,0.07309278,0.596144145,0.003245939,0.969194185,0.999945608,-0.153594073,0.082996269,0.55292186
ENSG00000011485,PPP5C,protein_coding,"protein phosphatase 5, catalytic subunit [Source:HGNC Symbol;Acc:9322]",-0.162149447,0.073103138,0.596144145,-0.060783118,0.484350668,0.999945608,0.101366329,0.262834329,0.803051683
ENSG00000162769,FLVCR1,protein_coding,feline leukemia virus subgroup C cellular receptor 1 [Source:HGNC Symbol;Acc:24682],0.257813512,0.073134424,0.596144145,0.118813624,0.38890845,0.999945608,-0.138999888,0.334744422,0.843539452
ENSG00000261135,RP4-798A10.7,lincRNA,,-0.247756268,0.073204409,0.596144145,-0.309551221,0.027102024,0.999945608,-0.061794953,0.64797069,0.939317421
ENSG00000166912,MTMR10,protein_coding,myotubularin related protein 10 [Source:HGNC Symbol;Acc:25999],-0.278888784,0.073217722,0.596144145,-0.078605288,0.609726243,0.999945608,0.200283496,0.18672534,0.722461506
ENSG00000033178,UBA6,protein_coding,ubiquitin-like modifier activating enzyme 6 [Source:HGNC Symbol;Acc:25581],0.150996068,0.073277011,0.596144145,-0.003788601,0.962557051,0.999945608,-0.154784669,0.071228386,0.525247766
ENSG00000185019,UBOX5,protein_coding,U-box domain containing 5 [Source:HGNC Symbol;Acc:17777],0.168443867,0.073326313,0.596144145,0.040743483,0.65014087,0.999945608,-0.127700384,0.178262299,0.713588296
ENSG00000261052,SULT1A3,protein_coding,"sulfotransferase family, cytosolic, 1A, phenol-preferring, member 3 [Source:HGNC Symbol;Acc:11455]",0.678089264,0.073339223,0.596144145,0.385160254,0.279031883,0.999945608,-0.29292901,0.446904335,0.882414341
ENSG00000187260,WDR86,protein_coding,WD repeat domain 86 [Source:HGNC Symbol;Acc:28020],-0.579966181,0.073419152,0.596144145,0.457516513,0.155777356,0.999945608,1.037482694,0.002351565,0.132377062
ENSG00000184271,POU6F1,protein_coding,POU class 6 homeobox 1 [Source:HGNC Symbol;Acc:9224],0.275080938,0.073448732,0.596144145,0.034918479,0.813810032,0.999945608,-0.240162459,0.119467453,0.628351331
ENSG00000113645,WWC1,protein_coding,WW and C2 domain containing 1 [Source:HGNC Symbol;Acc:29435],0.438215684,0.073543042,0.596144145,0.197458228,0.40026307,0.999945608,-0.240757456,0.326368451,0.839533848
ENSG00000147535,PPAPDC1B,protein_coding,phosphatidic acid phosphatase type 2 domain containing 1B [Source:HGNC Symbol;Acc:25026],0.23909432,0.073639037,0.596144145,-0.067985235,0.59521566,0.999945608,-0.307079555,0.026458897,0.365785835
ENSG00000108963,DPH1,protein_coding,diphthamide biosynthesis 1 [Source:HGNC Symbol;Acc:3003],0.192626438,0.073699762,0.596144145,0.092296188,0.363793173,0.999945608,-0.10033025,0.358348065,0.854312686
ENSG00000228798,AP000473.5,lincRNA,,0.468979674,0.073714178,0.596144145,0.562872453,0.030312468,0.999945608,0.093892779,0.719250377,0.956781645
ENSG00000135999,EPC2,protein_coding,enhancer of polycomb homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:24543],-0.230498256,0.073717066,0.596144145,-0.062746975,0.613091272,0.999945608,0.167751281,0.193481561,0.729102448
ENSG00000064666,CNN2,protein_coding,calponin 2 [Source:HGNC Symbol;Acc:2156],-0.238541487,0.073783133,0.596144145,-0.250208035,0.057550919,0.999945608,-0.011666549,0.929604766,0.98857203
ENSG00000146476,C6orf211,protein_coding,chromosome 6 open reading frame 211 [Source:HGNC Symbol;Acc:17872],0.170552959,0.073783654,0.596144145,0.201198502,0.032350468,0.999945608,0.030645543,0.747889543,0.960052555
ENSG00000204147,ASAH2B,protein_coding,N-acylsphingosine amidohydrolase (non-lysosomal ceramidase) 2B [Source:HGNC Symbol;Acc:23456],-0.164574504,0.073786945,0.596144145,-0.050248734,0.576097431,0.999945608,0.114325769,0.208339731,0.747800909
ENSG00000124370,MCEE,protein_coding,methylmalonyl CoA epimerase [Source:HGNC Symbol;Acc:16732],0.277184893,0.073876617,0.596144145,0.077182656,0.601076153,0.999945608,-0.200002237,0.201811966,0.739521978
ENSG00000149798,CDC42EP2,protein_coding,CDC42 effector protein (Rho GTPase binding) 2 [Source:HGNC Symbol;Acc:16263],-0.310312764,0.073932383,0.596144145,-0.369449033,0.034807401,0.999945608,-0.05913627,0.727963385,0.959043813
ENSG00000015568,RGPD5,protein_coding,RANBP2-like and GRIP domain containing 5 [Source:HGNC Symbol;Acc:32418],0.321650902,0.073938066,0.596144145,0.309932609,0.077110072,0.999945608,-0.011718293,0.947976393,0.992432052
ENSG00000066557,LRRC40,protein_coding,leucine rich repeat containing 40 [Source:HGNC Symbol;Acc:26004],0.13802903,0.073952828,0.596144145,0.030158877,0.685074491,0.999945608,-0.107870153,0.163622884,0.694173582
ENSG00000101052,IFT52,protein_coding,intraflagellar transport 52 homolog (Chlamydomonas) [Source:HGNC Symbol;Acc:15901],0.115398183,0.073958223,0.596144145,0.08073764,0.196889451,0.999945608,-0.034660543,0.589291835,0.929586022
ENSG00000033327,GAB2,protein_coding,GRB2-associated binding protein 2 [Source:HGNC Symbol;Acc:14458],-0.239651507,0.074073209,0.596144145,-0.122487584,0.346938119,0.999945608,0.117163923,0.378071207,0.860849062
ENSG00000167065,DUSP18,protein_coding,dual specificity phosphatase 18 [Source:HGNC Symbol;Acc:18484],0.297787168,0.074080664,0.596144145,0.240552865,0.121835894,0.999945608,-0.057234303,0.737843692,0.959094739
ENSG00000157833,GAREML,protein_coding,"GRB2 associated, regulator of MAPK1-like [Source:HGNC Symbol;Acc:27172]",0.369881292,0.074097285,0.596144145,-0.144442135,0.476916825,0.999945608,-0.514323427,0.015201114,0.287902807
ENSG00000262001,DLGAP1-AS2,antisense,DLGAP1 antisense RNA 2 [Source:HGNC Symbol;Acc:28146],0.676840042,0.074142632,0.596144145,0.204816109,0.51511056,0.999945608,-0.472023933,0.251252463,0.793993678
ENSG00000198597,ZNF536,protein_coding,zinc finger protein 536 [Source:HGNC Symbol;Acc:29025],-0.560750173,0.074182575,0.596144145,0.089841763,0.766754557,0.999945608,0.650591936,0.042231562,0.442189287
ENSG00000266904,LINC00663,lincRNA,long intergenic non-protein coding RNA 663 [Source:HGNC Symbol;Acc:28609],0.263039605,0.074213615,0.596144145,0.284739415,0.047030061,0.999945608,0.021699809,0.883439193,0.982626828
ENSG00000138735,PDE5A,protein_coding,"phosphodiesterase 5A, cGMP-specific [Source:HGNC Symbol;Acc:8784]",0.389791018,0.074261556,0.596144145,0.100780302,0.630575981,0.999945608,-0.289010716,0.187524153,0.723046154
ENSG00000233836,RP11-255H23.2,pseudogene,,-0.314461517,0.074330207,0.596293439,0.629205119,0.000758954,0.188362798,0.943666637,6.83E-06,0.003129749
ENSG00000121390,PSPC1,protein_coding,paraspeckle component 1 [Source:HGNC Symbol;Acc:20320],-0.223048292,0.074392769,0.596310869,0.02678342,0.822984291,0.999945608,0.249831712,0.050809177,0.468490495
ENSG00000196409,ZNF658,protein_coding,zinc finger protein 658 [Source:HGNC Symbol;Acc:25226],-0.358700492,0.074432491,0.596310869,-0.287752303,0.151911852,0.999945608,0.07094819,0.715346327,0.954730091
ENSG00000243749,ZMYM6NB,protein_coding,ZMYM6 neighbor [Source:HGNC Symbol;Acc:40021],0.494680058,0.074557536,0.596911244,-0.020457199,0.934846671,0.999945608,-0.515137257,0.079966496,0.547599648
ENSG00000128908,INO80,protein_coding,INO80 complex subunit [Source:HGNC Symbol;Acc:26956],-0.16137509,0.074631748,0.597104109,-0.101851701,0.247395228,0.999945608,0.05952339,0.506393573,0.90415777
ENSG00000113248,PCDHB15,protein_coding,protocadherin beta 15 [Source:HGNC Symbol;Acc:8686],-0.493514094,0.074779204,0.59718693,0.017830863,0.947815163,0.999945608,0.511344958,0.063136989,0.509584041
ENSG00000185885,IFITM1,protein_coding,interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:5412],1.212252784,0.074874715,0.59718693,0.474095028,0.402125263,0.999945608,-0.738157757,0.3166022,0.832759074
ENSG00000126247,CAPNS1,protein_coding,"calpain, small subunit 1 [Source:HGNC Symbol;Acc:1481]",0.177731991,0.074897758,0.59718693,-0.015975482,0.866693201,0.999945608,-0.193707473,0.058207202,0.495655752
ENSG00000138363,ATIC,protein_coding,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Source:HGNC Symbol;Acc:794],-0.425028912,0.074949573,0.59718693,0.192807692,0.416145546,0.999945608,0.617836604,0.010843913,0.25280536
ENSG00000228253,MT-ATP8,protein_coding,mitochondrially encoded ATP synthase 8 [Source:HGNC Symbol;Acc:7415],-0.741130065,0.07495936,0.59718693,-0.416168459,0.309816907,0.999945608,0.324961606,0.424430365,0.876649072
ENSG00000204851,PNMAL2,protein_coding,paraneoplastic Ma antigen family-like 2 [Source:HGNC Symbol;Acc:29206],-0.298943658,0.075028932,0.59718693,-0.105567491,0.515948728,0.999945608,0.193376167,0.247064396,0.790141785
ENSG00000156253,RWDD2B,protein_coding,RWD domain containing 2B [Source:HGNC Symbol;Acc:1302],-0.560939669,0.075040671,0.59718693,-0.685380479,0.034073438,0.999945608,-0.12444081,0.681440154,0.949389458
ENSG00000213702,AC008865.1,pseudogene,,0.426343334,0.075091904,0.59718693,0.034685421,0.876821249,0.999945608,-0.391657913,0.11305689,0.615560665
ENSG00000164045,CDC25A,protein_coding,cell division cycle 25A [Source:HGNC Symbol;Acc:1725],-0.247136673,0.075093261,0.59718693,-0.059935166,0.655844252,0.999945608,0.187201507,0.176120918,0.711661521
ENSG00000240356,RPL23AP7,pseudogene,ribosomal protein L23a pseudogene 7 [Source:HGNC Symbol;Acc:17336],0.262213241,0.075163813,0.597349233,-0.185637224,0.188055904,0.999945608,-0.447850465,0.004732869,0.18246819
ENSG00000148719,DNAJB12,protein_coding,"DnaJ (Hsp40) homolog, subfamily B, member 12 [Source:HGNC Symbol;Acc:14891]",-0.126216317,0.075297272,0.598010935,0.017780157,0.793746435,0.999945608,0.143996474,0.047538601,0.461440779
ENSG00000154975,CA10,protein_coding,carbonic anhydrase X [Source:HGNC Symbol;Acc:1369],0.85781402,0.075391651,0.598272847,0.195994854,0.644047602,0.999945608,-0.661819167,0.196951327,0.73361561
ENSG00000125386,FAM193A,protein_coding,"family with sequence similarity 193, member A [Source:HGNC Symbol;Acc:16822]",-0.160411309,0.075430691,0.598272847,0.002108308,0.980683353,0.999945608,0.162519617,0.074655566,0.53224661
ENSG00000123064,DDX54,protein_coding,DEAD (Asp-Glu-Ala-Asp) box polypeptide 54 [Source:HGNC Symbol;Acc:20084],-0.13175876,0.075721026,0.600176035,0.032156787,0.650852781,0.999945608,0.163915546,0.032249569,0.395663348
ENSG00000066933,MYO9A,protein_coding,myosin IXA [Source:HGNC Symbol;Acc:7608],0.151915963,0.075878313,0.600670355,0.030458104,0.71053692,0.999945608,-0.121457858,0.158699031,0.688414619
ENSG00000135631,RAB11FIP5,protein_coding,RAB11 family interacting protein 5 (class I) [Source:HGNC Symbol;Acc:24845],0.369304924,0.075930453,0.600670355,0.43869163,0.030170355,0.999945608,0.069386706,0.741625188,0.959094739
ENSG00000138685,FGF2,protein_coding,fibroblast growth factor 2 (basic) [Source:HGNC Symbol;Acc:3676],0.325243884,0.075964461,0.600670355,0.235526332,0.182474853,0.999945608,-0.089717551,0.624274434,0.936664613
ENSG00000066697,MSANTD3,protein_coding,Myb/SANT-like DNA-binding domain containing 3 [Source:HGNC Symbol;Acc:23370],-0.126494939,0.076046047,0.600670355,-0.013012664,0.850011508,0.999945608,0.113482275,0.113262079,0.615830076
ENSG00000250067,YJEFN3,protein_coding,YjeF N-terminal domain containing 3 [Source:HGNC Symbol;Acc:24785],-0.370076773,0.076105314,0.600670355,-0.17946498,0.379283973,0.999945608,0.190611792,0.35310862,0.851679124
ENSG00000243156,MICAL3,protein_coding,"microtubule associated monooxygenase, calponin and LIM domain containing 3 [Source:HGNC Symbol;Acc:24694]",-0.192222948,0.076114005,0.600670355,0.041629218,0.691353388,0.999945608,0.233852166,0.034593829,0.410883638
ENSG00000136161,RCBTB2,protein_coding,regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2 [Source:HGNC Symbol;Acc:1914],0.313149544,0.076136341,0.600670355,0.072989665,0.661345141,0.999945608,-0.240159879,0.181941097,0.716132907
ENSG00000115840,SLC25A12,protein_coding,"solute carrier family 25 (aspartate/glutamate carrier), member 12 [Source:HGNC Symbol;Acc:10982]",-0.185670515,0.076187122,0.600673189,0.052121132,0.607145768,0.999945608,0.237791647,0.02678263,0.368076161
ENSG00000224842,RP11-123K19.1,antisense,,0.73935078,0.076599436,0.603524523,-0.012462788,0.974211747,0.999945608,-0.751813568,0.084860732,0.557510124
ENSG00000185670,ZBTB3,protein_coding,zinc finger and BTB domain containing 3 [Source:HGNC Symbol;Acc:22918],0.165622962,0.076730836,0.604160244,0.103967444,0.244463632,0.999945608,-0.061655517,0.512552588,0.904748725
ENSG00000147854,UHRF2,protein_coding,"ubiquitin-like with PHD and ring finger domains 2, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:12557]",0.145737764,0.076840829,0.60423886,0.02069287,0.793467112,0.999945608,-0.125044894,0.132301513,0.649820533
ENSG00000139197,PEX5,protein_coding,peroxisomal biogenesis factor 5 [Source:HGNC Symbol;Acc:9719],-0.168525766,0.076849954,0.60423886,-0.000701016,0.993874882,0.999945608,0.16782475,0.082754485,0.552799146
ENSG00000058453,CROCC,protein_coding,"ciliary rootlet coiled-coil, rootletin [Source:HGNC Symbol;Acc:21299]",-0.261036919,0.076892983,0.60423886,-0.109776891,0.440279232,0.999945608,0.151260028,0.304359659,0.827610262
ENSG00000138078,PREPL,protein_coding,prolyl endopeptidase-like [Source:HGNC Symbol;Acc:30228],-0.261657197,0.077105518,0.605208403,-0.149725649,0.295553005,0.999945608,0.111931548,0.447244002,0.882414341
ENSG00000158545,ZC3H18,protein_coding,zinc finger CCCH-type containing 18 [Source:HGNC Symbol;Acc:25091],-0.123311232,0.077120583,0.605208403,0.005170525,0.938374952,0.999945608,0.128481757,0.070434399,0.524283126
ENSG00000101152,DNAJC5,protein_coding,"DnaJ (Hsp40) homolog, subfamily C, member 5 [Source:HGNC Symbol;Acc:16235]",-0.173220808,0.077168771,0.605208403,0.019368404,0.836565396,0.999945608,0.192589212,0.054713456,0.48281585
